,Marks,State,City,Center Code
2310778,427.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310779,112.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310780,132.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310781,424.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310782,168.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310783,39.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310784,245.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310785,167.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310786,81.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310787,71.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310788,302.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310789,110.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310790,315.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310791,181.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310792,345.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310793,163.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310794,170.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310795,295.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310796,330.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310797,184.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310798,145.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310799,90.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310800,239.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310801,55.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310802,200.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310803,360.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310804,305.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310805,425.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310806,90.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310807,408.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310808,117.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310809,415.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310810,325.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310811,260.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310812,205.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310813,346.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310814,121.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310815,80.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310816,383.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310817,367.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310818,222.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310819,142.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310820,128.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310821,263.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310822,140.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310823,159.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310824,184.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310825,249.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310826,237.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310827,150.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310828,177.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310829,156.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310830,259.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310831,328.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310832,316.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310833,332.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310834,343.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310835,157.0,OUTSIDE-INDIA,KUWAIT CITY,990101
